r1_low,r1_high,r2_low,r2_high,observed_count,expected_probability,expected_count,standardized_residual
0.76,0.78,0.44,0.46,80,0.0007694908968486943,76.94908968486943,0.34779849472403873
0.76,0.78,0.46,0.48,69,0.0007711003291722046,77.11003291722047,-0.9235643756790005
0.76,0.78,0.48,0.5,82,0.0007727869853233014,77.27869853233014,0.5370711606117816
0.76,0.78,0.5,0.52,80,0.0007744130706740388,77.44130706740388,0.2907581067591135
0.76,0.78,0.52,0.54,63,0.0007758768409820627,77.58768409820627,-1.6561129589198798
0.76,0.78,0.54,0.56,90,0.0007771039726155731,77.7103972615573,1.3941139726542189
0.76,0.78,0.56,0.58,64,0.0007780414617469542,77.80414617469542,-1.5649777916155774
0.76,0.78,0.58,0.6,90,0.0007786533875637589,77.86533875637589,1.3751673996289693
0.76,0.78,0.6,0.62,76,0.0007789180991930991,77.8918099193099,-0.21435400415478537
0.76,0.78,0.62,0.64,84,0.0007788265449363065,77.88265449363065,0.6931745951137274
0.76,0.78,0.64,0.66,87,0.0007783815812384255,77.83815812384255,1.0384522142002615
0.76,0.78,0.66,0.68,73,0.0007775981952885967,77.75981952885967,-0.5397751223679411
0.76,0.78,0.68,0.7000000000000001,78,0.0007765046627200598,77.65046627200599,0.039665876472885546
0.76,0.78,0.7000000000000001,0.72,80,0.0007751447523564126,77.51447523564126,0.2823102775109063
0.76,0.78,0.72,0.74,91,0.0007735811956797533,77.35811956797532,1.5510338876328364
0.76,0.78,0.74,0.76,80,0.0007719007748941807,77.19007748941807,0.3198258811251586
0.76,0.78,0.76,0.78,69,0.0007702215712698976,77.02215712698975,-0.914078144870479
0.76,0.78,0.78,0.8,68,0.0007687031865611975,76.87031865611975,-1.0117189414571512
0.76,0.78,0.8,0.8200000000000001,72,0.0007675611544438146,76.75611544438145,-0.5428700644228998
0.76,0.78,0.8200000000000001,0.84,74,0.000767087376804982,76.7087376804982,-0.3092747974255464
0.76,0.78,0.84,0.86,78,0.0007676793857382134,76.76793857382134,0.14061848718147862
0.76,0.78,0.86,0.88,72,0.0007698827757263051,76.98827757263051,-0.56851026417183
0.76,0.78,0.88,0.9,80,0.000774453673702661,77.4453673702661,0.2902891026679708
0.76,0.78,0.9,0.92,77,0.0007824523410299907,78.24523410299906,-0.1407738729391004
0.76,0.78,0.92,0.9400000000000001,80,0.0007953862729476513,79.53862729476512,0.05173242685498433
0.76,0.78,0.9400000000000001,0.96,76,0.000815434050772663,81.5434050772663,-0.6138781758294164
0.76,0.78,0.96,0.98,66,0.0008458048302357079,84.58048302357079,-2.020328169916148
0.76,0.78,0.98,1.0,99,0.0008913333414543587,89.13333414543587,1.0450819441518897
0.78,0.8,0.0,0.02,0,0.0,0.0,nan
0.78,0.8,0.02,0.04,0,0.0,0.0,nan
0.78,0.8,0.04,0.06,0,0.0,0.0,nan
0.78,0.8,0.06,0.08,0,0.0,0.0,nan
0.78,0.8,0.08,0.1,0,0.0,0.0,nan
0.78,0.8,0.1,0.12,0,0.0,0.0,nan
0.78,0.8,0.12,0.14,0,0.0,0.0,nan
0.78,0.8,0.14,0.16,0,0.0,0.0,nan
0.78,0.8,0.16,0.18,0,0.0,0.0,nan
0.78,0.8,0.18,0.2,0,0.0,0.0,nan
0.78,0.8,0.2,0.22,40,0.000436316622510827,43.6316622510827,-0.5497997935571426
0.78,0.8,0.22,0.24,94,0.0008620834501332983,86.20834501332983,0.8391798744856135
0.78,0.8,0.24,0.26,88,0.0008226741571915226,82.26741571915227,0.6320282943336022
0.78,0.8,0.26,0.28,73,0.000797303696559423,79.7303696559423,-0.7537494861329345
0.78,0.8,0.28,0.3,84,0.0007813072257725004,78.13072257725004,0.6640086200719871
0.78,0.8,0.3,0.32,83,0.0007716415936531128,77.16415936531128,0.6643479649636338
0.78,0.8,0.32,0.34,96,0.0007662737530013536,76.62737530013536,2.213076823679911
0.78,0.8,0.34,0.36,71,0.0007638179422552944,76.38179422552943,-0.6157893314109087
0.78,0.8,0.36,0.38,87,0.0007633134320280494,76.33134320280493,1.221119852958154
0.78,0.8,0.38,0.4,77,0.0007640845430402747,76.40845430402747,0.06767333691310003
0.78,0.8,0.4,0.42,75,0.000765650320050695,76.5650320050695,-0.17885784309221178
0.78,0.8,0.42,0.44,70,0.0007676649998358262,76.76649998358262,-0.7722860941566625
0.78,0.8,0.44,0.46,84,0.0007698780428426772,76.98780428426772,0.7991771577230072
0.78,0.8,0.46,0.48,78,0.0007721068676224349,77.21068676224348,0.08982778251460102
0.78,0.8,0.48,0.5,68,0.0007742180001352065,77.42180001352065,-1.0707849280368438
0.78,0.8,0.5,0.52,67,0.0007761139041740496,77.61139041740496,-1.204507647053772
0.78,0.8,0.52,0.54,108,0.0007777237202503308,77.77237202503308,3.4276099592240272
0.78,0.8,0.54,0.56,72,0.0007789967481277115,77.89967481277115,-0.6684366466692779
0.78,0.8,0.56,0.58,82,0.0007798979014844922,77.98979014844922,0.45409657228010414
0.78,0.8,0.58,0.6,77,0.0007804046242165119,78.04046242165118,-0.11777862568148621
0.78,0.8,0.6,0.62,92,0.0007805049368259912,78.05049368259913,1.5789595731572055
0.78,0.8,0.62,0.64,70,0.00078019640976592,78.019640976592,-0.9079312252861748
0.78,0.8,0.64,0.66,89,0.000779485959377369,77.9485959377369,1.2517376335516388
0.78,0.8,0.66,0.68,69,0.0007783904460226552,77.83904460226552,-1.0018589378605576
0.78,0.8,0.68,0.7000000000000001,88,0.0007769381351421833,77.69381351421833,1.1692429961753543
0.78,0.8,0.7000000000000001,0.72,70,0.0007751711716647319,77.51711716647318,-0.8537928488404831
0.78,0.8,0.72,0.74,76,0.0007731493295633174,77.31493295633175,-0.14954500736695686
0.78,0.8,0.74,0.76,87,0.0007709554487626805,77.09554487626805,1.128017786151758
0.78,0.8,0.76,0.78,94,0.0007687031865611975,76.87031865611975,1.9537542842130422
0.78,0.8,0.78,0.8,79,0.0007665480298837664,76.65480298837664,0.26786109891191734
0.78,0.8,0.8,0.8200000000000001,69,0.0007647030021396548,76.47030021396549,-0.8542631206401166
0.78,0.8,0.8200000000000001,0.84,69,0.0007634612609240045,76.34612609240045,-0.8407461280143852
0.78,0.8,0.84,0.86,85,0.0007632290025569661,76.32290025569661,0.9932238902331252
0.78,0.8,0.86,0.88,69,0.0007645740860800425,76.45740860800424,-0.8528607983421195
0.78,0.8,0.88,0.9,55,0.000768299138713686,76.8299138713686,-2.490501737554142
0.78,0.8,0.9,0.92,79,0.0007755536762337165,77.55536762337165,0.16404062432144106
0.78,0.8,0.92,0.9400000000000001,73,0.0007880100177220982,78.80100177220982,-0.6534872654272968
0.78,0.8,0.9400000000000001,0.96,94,0.0008081465833893652,80.81465833893651,1.466716971254102
0.78,0.8,0.96,0.98,85,0.0008397180308467822,83.97180308467821,0.11220431462045757
0.78,0.8,0.98,1.0,93,0.0008885631214129768,88.85631214129768,0.4395850263917378
0.8,0.8200000000000001,0.0,0.02,0,0.0,0.0,nan
0.8,0.8200000000000001,0.02,0.04,0,0.0,0.0,nan
0.8,0.8200000000000001,0.04,0.06,0,0.0,0.0,nan
0.8,0.8200000000000001,0.06,0.08,0,0.0,0.0,nan
0.8,0.8200000000000001,0.08,0.1,0,0.0,0.0,nan
0.8,0.8200000000000001,0.1,0.12,0,0.0,0.0,nan
0.8,0.8200000000000001,0.12,0.14,0,0.0,0.0,nan
0.8,0.8200000000000001,0.14,0.16,0,0.0,0.0,nan
0.8,0.8200000000000001,0.16,0.18,0,0.0,0.0,nan
0.8,0.8200000000000001,0.18,0.2,55,0.0004478682938464754,44.78682938464754,1.5261085584252287
0.8,0.8200000000000001,0.2,0.22,85,0.000856479012061329,85.6479012061329,-0.07000844411413573
0.8,0.8200000000000001,0.22,0.24,82,0.0008147626235539545,81.47626235539545,0.05802274109323529
0.8,0.8200000000000001,0.24,0.26,71,0.0007889447353741996,78.89447353741996,-0.8887914785349151
0.8,0.8200000000000001,0.26,0.28,72,0.000773408033824426,77.3408033824426,-0.6072985588710572
0.8,0.8200000000000001,0.28,0.3,87,0.000764613507197317,76.4613507197317,1.2052134476263912
0.8,0.8200000000000001,0.3,0.32,76,0.0007602687849159063,76.02687849159062,-0.0030826293769084558
0.8,0.8200000000000001,0.32,0.34,73,0.0007588543479505312,75.88543479505313,-0.3312318202126694
0.8,0.8200000000000001,0.34,0.36,75,0.0007593433937680191,75.9343393768019,-0.10722240461177822
0.8,0.8200000000000001,0.36,0.38,65,0.00076103083935291,76.103083935291,-1.2727482099137846
0.8,0.8200000000000001,0.38,0.4,81,0.0007634260272848266,76.34260272848266,0.533040003777944
0.8,0.8200000000000001,0.4,0.42,80,0.000766183770384334,76.61837703843341,0.38633024505923635
0.8,0.8200000000000001,0.42,0.44,71,0.0007690591004679944,76.90591004679943,-0.6734525010062395
0.8,0.8200000000000001,0.44,0.46,81,0.0007718770292888218,77.18770292888219,0.4339230066467778
0.8,0.8200000000000001,0.46,0.48,97,0.000774512025492774,77.4512025492774,2.2212935942771495
0.8,0.8200000000000001,0.48,0.5,79,0.0007768739070694123,77.68739070694123,0.1489224619175519
0.8,0.8200000000000001,0.5,0.52,82,0.0007788980518892562,77.88980518892562,0.4657170070947319
0.8,0.8200000000000001,0.52,0.54,77,0.00078053857166041,78.053857166041,-0.11928465212015912
0.8,0.8200000000000001,0.54,0.56,81,0.000781763563854918,78.1763563854918,0.3193538593366499
0.8,0.8200000000000001,0.56,0.58,88,0.0007825518598186249,78.25518598186248,1.1015824060669464
0.8,0.8200000000000001,0.58,0.6,80,0.0007828908894563676,78.28908894563676,0.19336453039803203
0.8,0.8200000000000001,0.6,0.62,76,0.0007827754227344611,78.27754227344612,-0.2574233015266601
0.8,0.8200000000000001,0.62,0.64,83,0.0007822070506381586,78.22070506381587,0.5403846064162585
0.8,0.8200000000000001,0.64,0.66,67,0.0007811943499355395,78.11943499355395,-1.2580652700073147
0.8,0.8200000000000001,0.66,0.68,82,0.0007797537496217106,77.97537496217106,0.45577100054854036
0.8,0.8200000000000001,0.68,0.7000000000000001,62,0.000777911193088078,77.79111930880781,-1.790391076473339
0.8,0.8200000000000001,0.7000000000000001,0.72,82,0.0007757047802566232,77.57047802566233,0.5029312557403257
0.8,0.8200000000000001,0.72,0.74,89,0.0007731886923821581,77.31886923821581,1.3284405953210126
0.8,0.8200000000000001,0.74,0.76,77,0.0007704388691832526,77.04388691832526,-0.004999953827570129
0.8,0.8200000000000001,0.76,0.78,64,0.0007675611544438146,76.75611544438145,-1.4560019188049618
0.8,0.8200000000000001,0.78,0.8,73,0.0007647030021396548,76.47030021396549,-0.3968447593040626
0.8,0.8200000000000001,0.8,0.8200000000000001,88,0.0007620704234601714,76.20704234601715,1.350906171602919
0.8,0.8200000000000001,0.8200000000000001,0.84,83,0.0007599527976238902,75.99527976238902,0.8035214700344686
0.8,0.8200000000000001,0.84,0.86,86,0.0007587597150252376,75.87597150252375,1.1622544738476686
0.8,0.8200000000000001,0.86,0.88,83,0.0007590766191187512,75.90766191187512,0.8140416440309598
0.8,0.8200000000000001,0.88,0.9,76,0.000761750498646028,76.1750498646028,-0.020056511902406288
0.8,0.8200000000000001,0.9,0.92,75,0.0007680248595142588,76.80248595142588,-0.20567629940543905
0.8,0.8200000000000001,0.92,0.9400000000000001,62,0.0007797578778799512,77.97578778799512,-1.8091825801385735
0.8,0.8200000000000001,0.9400000000000001,0.96,76,0.0007997856638468131,79.97856638468132,-0.44487684419405216
0.8,0.8200000000000001,0.96,0.98,96,0.0008325484844886742,83.25484844886742,1.3968193308474748
0.8,0.8200000000000001,0.98,1.0,102,0.0008852151252080813,88.52151252080813,1.4325729503029634
0.8200000000000001,0.84,0.0,0.02,0,0.0,0.0,nan
0.8200000000000001,0.84,0.02,0.04,0,0.0,0.0,nan
0.8200000000000001,0.84,0.04,0.06,0,0.0,0.0,nan
0.8200000000000001,0.84,0.06,0.08,0,0.0,0.0,nan
0.8200000000000001,0.84,0.08,0.1,0,0.0,0.0,nan
0.8200000000000001,0.84,0.1,0.12,0,0.0,0.0,nan
0.8200000000000001,0.84,0.12,0.14,0,0.0,0.0,nan
0.8200000000000001,0.84,0.14,0.16,0,0.0,0.0,nan
0.8200000000000001,0.84,0.16,0.18,44,0.00042715570896666416,42.715570896666414,0.19652464929855956
0.8200000000000001,0.84,0.18,0.2,99,0.0008497464162087052,84.97464162087051,1.5214906801603383
0.8200000000000001,0.84,0.2,0.22,72,0.0008055644088663845,80.55644088663844,-0.953329471739663
0.8200000000000001,0.84,0.22,0.24,67,0.0007795374876665851,77.9537487666585,-1.24063569765259
0.8200000000000001,0.84,0.24,0.26,82,0.0007648025546676888,76.48025546676888,0.6311670420795465
0.8200000000000001,0.84,0.26,0.28,77,0.0007572119937569087,75.72119937569087,0.14695829256430962
0.8200000000000001,0.84,0.28,0.3,73,0.0007541759242704234,75.41759242704234,-0.27838559207852226
0.8200000000000001,0.84,0.3,0.32,92,0.0007540334005027325,75.40334005027326,1.9112847910253046
0.8200000000000001,0.84,0.32,0.34,72,0.0007556956796815458,75.56956796815457,-0.4106219736505462
0.8200000000000001,0.84,0.34,0.36,70,0.0007584362346187874,75.84362346187875,-0.671000258327387
0.8200000000000001,0.84,0.36,0.38,66,0.0007617631832810195,76.17631832810196,-1.165952060634382
0.8200000000000001,0.84,0.38,0.4,59,0.0007653396498129614,76.53396498129615,-2.004255242209611
0.8200000000000001,0.84,0.4,0.42,72,0.0007689328614264113,76.89328614264113,-0.5580285279306268
0.8200000000000001,0.84,0.42,0.44,78,0.0007723809399664879,77.23809399664879,0.08669331730621857
0.8200000000000001,0.84,0.44,0.46,53,0.0007755708517228409,77.55708517228409,-2.7884706468314158
0.8200000000000001,0.84,0.46,0.48,69,0.000778423546558955,77.84235465589549,-1.0022128059357116
0.8200000000000001,0.84,0.48,0.5,91,0.0007808838223666845,78.08838223666845,1.4611252564681485
0.8200000000000001,0.84,0.5,0.52,86,0.0007829133557978286,78.29133557978285,0.8712088713878816
0.8200000000000001,0.84,0.52,0.54,93,0.0007844858976044447,78.44858976044446,1.6429052380747884
0.8200000000000001,0.84,0.54,0.56,75,0.0007855839824966363,78.55839824966363,-0.40147475522087744
0.8200000000000001,0.84,0.56,0.58,58,0.0007861967310239482,78.61967310239481,-2.3254990101204163
0.8200000000000001,0.84,0.58,0.6,76,0.0007863184731789784,78.63184731789784,-0.29679832895713376
0.8200000000000001,0.84,0.6,0.62,80,0.0007859480300208659,78.59480300208658,0.15850402623934126
0.8200000000000001,0.84,0.62,0.64,78,0.0007850885698046145,78.50885698046145,-0.057429681705430786
0.8200000000000001,0.84,0.64,0.66,77,0.0007837480222212755,78.37480222212756,-0.15529304169300115
0.8200000000000001,0.84,0.66,0.68,80,0.0007819400989586782,78.19400989586782,0.2042342730230161
0.8200000000000001,0.84,0.68,0.7000000000000001,74,0.0007796860409132333,77.96860409132333,-0.4494463898296796
0.8200000000000001,0.84,0.7000000000000001,0.72,68,0.0007770173036432011,77.70173036432011,-1.1006110154789484
0.8200000000000001,0.84,0.72,0.74,69,0.0007739795188337921,77.3979518833792,-0.9545719043659904
0.8200000000000001,0.84,0.74,0.76,74,0.0007706382543575943,77.06382543575943,-0.34901069500291515
0.8200000000000001,0.84,0.76,0.78,69,0.000767087376804982,76.7087376804982,-0.8801584227618013
0.8200000000000001,0.84,0.78,0.8,82,0.0007634612609240044,76.34612609240044,0.6470720126916073
0.8200000000000001,0.84,0.8,0.8200000000000001,82,0.0007599527976238902,75.99527976238902,0.6888100407728032
0.8200000000000001,0.84,0.8200000000000001,0.84,95,0.0007568403147893217,75.68403147893217,2.220313809734357
0.8200000000000001,0.84,0.84,0.86,70,0.0007545284842684336,75.45284842684336,-0.6277483877573903
0.8200000000000001,0.84,0.86,0.88,65,0.0007536116795284411,75.36116795284411,-1.193534297160545
0.8200000000000001,0.84,0.88,0.9,89,0.000754974295352218,75.4974295352218,1.553997692747562
0.8200000000000001,0.84,0.9,0.92,84,0.000759953689064358,75.9953689064358,0.9182221349084262
0.8200000000000001,0.84,0.92,0.9400000000000001,82,0.0007706127481783877,77.06127481783876,0.5625961627483491
0.8200000000000001,0.84,0.9400000000000001,0.96,74,0.0007902117712879546,79.02117712879546,-0.5648508603236774
0.8200000000000001,0.84,0.96,0.98,75,0.000824059095956597,82.4059095956597,-0.8158291663841676
0.8200000000000001,0.84,0.98,1.0,79,0.0008811200967633723,88.11200967633722,-0.9707259036423896
0.84,0.86,0.0,0.02,0,0.0,0.0,nan
0.84,0.86,0.02,0.04,0,0.0,0.0,nan
0.84,0.86,0.04,0.06,0,0.0,0.0,nan
0.84,0.86,0.06,0.08,0,0.0,0.0,nan
0.84,0.86,0.08,0.1,0,0.0,0.0,nan
0.84,0.86,0.1,0.12,0,0.0,0.0,nan
0.84,0.86,0.12,0.14,0,0.0,0.0,nan
0.84,0.86,0.14,0.16,43,0.0004124448017740992,41.24448017740992,0.2733523554498553
0.84,0.86,0.16,0.18,97,0.0008415728498691548,84.15728498691549,1.3999450437135093
0.84,0.86,0.18,0.2,87,0.0007948568284749312,79.48568284749311,0.8428398601476307
0.84,0.86,0.2,0.22,66,0.0007690423854438426,76.90423854438426,-1.243426748031318
0.84,0.86,0.22,0.24,76,0.0007556140977146701,75.56140977146701,0.050455547792993743
0.84,0.86,0.24,0.26,86,0.0007496799190405645,74.96799190405645,1.2741384827723012
0.84,0.86,0.26,0.28,64,0.0007483174475284841,74.83174475284841,-1.2521474742750511
0.84,0.86,0.28,0.3,63,0.0007497256990296546,74.97256990296546,-1.382726169817537
0.84,0.86,0.3,0.32,79,0.0007527668864997105,75.27668864997105,0.4291401028063334
0.84,0.86,0.32,0.34,84,0.0007567079597063292,75.67079597063292,0.9575012495679213
0.84,0.86,0.34,0.36,84,0.0007610694087003917,76.10694087003917,0.9047596489491501
0.84,0.86,0.36,0.38,84,0.0007655340246204096,76.55340246204095,0.8510902855215442
0.84,0.86,0.38,0.4,68,0.0007698903535977295,76.98903535977296,-1.0244685951137449
0.84,0.86,0.4,0.42,72,0.0007739968372611514,77.39968372611513,-0.6137602100062739
0.84,0.86,0.42,0.44,80,0.0007777586174956775,77.77586174956774,0.25219667892467806
0.84,0.86,0.44,0.46,76,0.0007811122775741586,78.11122775741586,-0.23887921052728903
0.84,0.86,0.46,0.48,76,0.0007840156627642748,78.40156627642747,-0.27122655449222527
0.84,0.86,0.48,0.5,74,0.0007864410161635614,78.64410161635614,-0.5236831930773845
0.84,0.86,0.5,0.52,91,0.0007883703201525428,78.83703201525428,1.3698544680498597
0.84,0.86,0.52,0.54,84,0.0007897921357207253,78.97921357207254,0.5649569367576487
0.84,0.86,0.54,0.56,76,0.0007906994848073443,79.06994848073442,-0.3452433796781217
0.84,0.86,0.56,0.58,80,0.0007910884845300191,79.10884845300191,0.10019338145238217
0.84,0.86,0.58,0.6,67,0.0007909575522901535,79.09575522901535,-1.360054780265996
0.84,0.86,0.6,0.62,64,0.0007903070791948112,79.03070791948112,-1.6907581886997527
0.84,0.86,0.62,0.64,76,0.0007891395304190007,78.91395304190007,-0.32802402201232794
0.84,0.86,0.64,0.66,60,0.0007874599855155832,78.74599855155832,-2.1124883952726683
0.84,0.86,0.66,0.68,73,0.0007852771882231932,78.52771882231933,-0.6237843187832858
0.84,0.86,0.68,0.7000000000000001,72,0.0007826052434673314,78.26052434673313,-0.7076839272917781
0.84,0.86,0.7000000000000001,0.72,74,0.0007794661910461568,77.94661910461568,-0.44701960715281674
0.84,0.86,0.72,0.74,80,0.0007758938185051628,77.58938185051628,0.27367005286693424
0.84,0.86,0.74,0.76,66,0.0007719392776384365,77.19392776384365,-1.274063078792523
0.84,0.86,0.76,0.78,79,0.0007676793857382132,76.76793857382133,0.2547511791022219
0.84,0.86,0.78,0.8,70,0.0007632290025569661,76.32290025569661,-0.7237505358448751
0.84,0.86,0.8,0.8200000000000001,83,0.0007587597150252376,75.87597150252375,0.8178497319593779
0.84,0.86,0.8200000000000001,0.84,66,0.0007545284842684336,75.45284842684336,-1.088240474547921
0.84,0.86,0.84,0.86,87,0.0007509223806028163,75.09223806028163,1.374145182002054
0.84,0.86,0.86,0.88,75,0.0007485299538893135,74.85299538893135,0.016991290509275867
0.84,0.86,0.88,0.9,68,0.0007482579656204545,74.82579656204545,-0.7890920462504453
0.84,0.86,0.9,0.92,65,0.0007515279191608327,75.15279191608327,-1.1711510866570438
0.84,0.86,0.92,0.9400000000000001,71,0.0007606183330106126,76.06183330106126,-0.5803960447809468
0.84,0.86,0.9400000000000001,0.96,76,0.0007792851451606187,77.92851451606187,-0.21846140041602333
0.84,0.86,0.96,0.98,96,0.0008139412509249257,81.39412509249257,1.618941094501299
0.84,0.86,0.98,1.0,77,0.0008760328059989258,87.60328059989259,-1.1328699823865216
0.86,0.88,0.0,0.02,0,0.0,0.0,nan
0.86,0.88,0.02,0.04,0,0.0,0.0,nan
0.86,0.88,0.04,0.06,0,0.0,0.0,nan
0.86,0.88,0.06,0.08,0,0.0,0.0,nan
0.86,0.88,0.08,0.1,0,0.0,0.0,nan
0.86,0.88,0.1,0.12,0,0.0,0.0,nan
0.86,0.88,0.12,0.14,43,0.0004163665778346277,41.636657783462766,0.21128416651997844
0.86,0.88,0.14,0.16,70,0.0008315211433966867,83.15211433966867,-1.4423110389905587
0.86,0.88,0.16,0.18,62,0.0007823962793931529,78.23962793931528,-1.8359577669096396
0.86,0.88,0.18,0.2,64,0.0007575099205754071,75.75099205754071,-1.3501448690071585
0.86,0.88,0.2,0.22,72,0.0007461264408236242,74.61264408236242,-0.30246423939650185
0.86,0.88,0.22,0.24,79,0.0007424554860413897,74.24554860413897,0.5517790431252146
0.86,0.88,0.24,0.26,66,0.000743222410621083,74.3222410621083,-0.9653413137722339
0.86,0.88,0.26,0.28,81,0.000746506351080556,74.6506351080556,0.7348751008732762
0.86,0.88,0.28,0.3,78,0.0007511485544947636,75.11485544947635,0.332892996927008
0.86,0.88,0.3,0.32,71,0.0007564352515436718,75.64352515436718,-0.5339024608964849
0.86,0.88,0.32,0.34,80,0.0007619203027792879,76.1920302779288,0.43625328819403547
0.86,0.88,0.34,0.36,72,0.0007673224124277907,76.73224124277907,-0.5402290505590284
0.86,0.88,0.36,0.38,66,0.0007724637330182551,77.2463733018255,-1.279597685013032
0.86,0.88,0.38,0.4,93,0.0007772322396165749,77.7232239616575,1.732831397332913
0.86,0.88,0.4,0.42,79,0.0007815581612985482,78.15581612985483,0.09548967133892237
0.86,0.88,0.42,0.44,72,0.0007853989415385547,78.53989415385547,-0.73794766625759
0.86,0.88,0.44,0.46,70,0.0007887294911035831,78.8729491103583,-0.9990884788117582
0.86,0.88,0.46,0.48,91,0.0007915357918121991,79.15357918121991,1.3315328249542466
0.86,0.88,0.48,0.5,69,0.0007938106615160519,79.3810661516052,-1.1651544407967827
0.86,0.88,0.5,0.52,70,0.0007955509386934868,79.55509386934868,-1.071274979352838
0.86,0.88,0.52,0.54,77,0.0007967556186206231,79.67556186206231,-0.2997453326764019
0.86,0.88,0.54,0.56,75,0.0007974246445307865,79.74246445307865,-0.5310791574763281
0.86,0.88,0.56,0.58,77,0.0007975581680813104,79.75581680813104,-0.30858098504793086
0.86,0.88,0.58,0.6,64,0.0007971561685539615,79.71561685539615,-1.7601907187133878
0.86,0.88,0.6,0.62,84,0.0007962183749435013,79.62183749435013,0.4906544922321688
0.86,0.88,0.62,0.64,79,0.0007947444798420079,79.4744479842008,-0.05321999700142829
0.86,0.88,0.64,0.66,78,0.0007927346768453196,79.27346768453197,-0.14302896657625777
0.86,0.88,0.66,0.68,67,0.0007901906016860946,79.01906016860946,-1.3520868198450025
0.86,0.88,0.68,0.7000000000000001,91,0.0007871168203622228,78.71168203622229,1.385073575099178
0.86,0.88,0.7000000000000001,0.72,75,0.0007835230976326945,78.35230976326945,-0.37871999955531044
0.86,0.88,0.72,0.74,81,0.0007794278156963549,77.9427815696355,0.34628885850156943
0.86,0.88,0.74,0.76,86,0.0007748631274361093,77.48631274361092,0.9671752961385459
0.86,0.88,0.76,0.78,77,0.000769882775726305,76.9882775726305,0.001335996279986176
0.86,0.88,0.78,0.8,76,0.0007645740860800425,76.45740860800424,-0.05231118356212172
0.86,0.88,0.8,0.8200000000000001,66,0.0007590766191187513,75.90766191187512,-1.1371777953944238
0.86,0.88,0.8200000000000001,0.84,73,0.0007536116795284411,75.36116795284411,-0.2719900831548851
0.86,0.88,0.84,0.86,86,0.0007485299538893135,74.85299538893135,1.2884085218691046
0.86,0.88,0.86,0.88,72,0.0007443902665609372,74.43902665609372,-0.28269374801582614
0.86,0.88,0.88,0.9,79,0.0007420934736829163,74.20934736829163,0.5561159808446242
0.86,0.88,0.9,0.92,78,0.0007431177346974939,74.31177346974938,0.4278472791706125
0.86,0.88,0.92,0.9400000000000001,87,0.0007499484470024875,74.99484470024875,1.3862835743294728
0.86,0.88,0.9400000000000001,0.96,75,0.0007669017645131637,76.69017645131636,-0.19300216379660673
0.86,0.88,0.96,0.98,83,0.0008017950388422532,80.17950388422533,0.31498786560772424
0.86,0.88,0.98,1.0,95,0.0008695849404142385,86.95849404142385,0.8623456621835924
0.88,0.9,0.0,0.02,0,0.0,0.0,nan
0.88,0.9,0.02,0.04,0,0.0,0.0,nan
0.88,0.9,0.04,0.06,0,0.0,0.0,nan
0.88,0.9,0.06,0.08,0,0.0,0.0,nan
0.88,0.9,0.08,0.1,0,0.0,0.0,nan
0.88,0.9,0.1,0.12,45,0.00041947896080267655,41.947896080267654,0.47124225434742306
0.88,0.9,0.12,0.14,78,0.0008189717153268472,81.89717153268472,-0.4306406973767412
0.88,0.9,0.14,0.16,71,0.0007679688193046286,76.79688193046286,-0.6614890525916324
0.88,0.9,0.16,0.18,74,0.0007452055548899815,74.52055548899816,-0.06030162123423388
0.88,0.9,0.18,0.2,76,0.0007369362344822358,73.69362344822358,0.268667576993133
0.88,0.9,0.2,0.22,75,0.0007363249268812532,73.63249268812532,0.1593657187060423
0.88,0.9,0.22,0.24,80,0.0007397672190015298,73.97672190015298,0.7003020118907879
0.88,0.9,0.24,0.26,61,0.0007452791482468751,74.52791482468751,-1.5670085817930028
0.88,0.9,0.26,0.28,51,0.0007517346131217979,75.1734613121798,-2.7880885712293133
0.88,0.9,0.28,0.3,67,0.0007584814226602195,75.84814226602195,-1.015967049359696
0.88,0.9,0.3,0.32,93,0.0007651380646094374,76.51380646094374,1.8847358431908143
0.88,0.9,0.32,0.34,90,0.000771481617821841,77.14816178218409,1.4631958430471805
0.88,0.9,0.34,0.36,74,0.0007773837928520926,77.73837928520925,-0.42399976951144186
0.88,0.9,0.36,0.38,76,0.0007827733885368568,78.27733885368568,-0.2574006440968856
0.88,0.9,0.38,0.4,75,0.0007876137311896291,78.76137311896291,-0.42382812903913764
0.88,0.9,0.4,0.42,76,0.0007918888527337544,79.18888527337545,-0.35834948126324695
0.88,0.9,0.42,0.44,84,0.0007955948892380486,79.55948892380486,0.4978367643995938
0.88,0.9,0.44,0.46,62,0.0007987346622436144,79.87346622436144,-1.999896489781233
0.88,0.9,0.46,0.48,81,0.0008013142347885805,80.13142347885805,0.09703013971186498
0.88,0.9,0.48,0.5,73,0.000803340711456246,80.33407114562459,-0.8182673646064605
0.88,0.9,0.5,0.52,87,0.0008048208335006953,80.48208335006953,0.7265394444582052
0.88,0.9,0.52,0.54,87,0.0008057600904750474,80.57600904750474,0.7156522551960567
0.88,0.9,0.54,0.56,96,0.0008061621756397148,80.61621756397149,1.7133730065260855
0.88,0.9,0.56,0.58,81,0.0008060286805904283,80.60286805904283,0.044234341927367034
0.88,0.9,0.58,0.6,85,0.0008053589709857854,80.53589709857854,0.49743855892792405
0.88,0.9,0.6,0.62,97,0.000804150220057681,80.4150220057681,1.8494658094604397
